"";"jahr";"gemnr";"n";"anz"
"895";2005;"Inzing <70319>";"3278";3278
"896";2005;"Kematen in Tirol <70320>";"2554,875";2554,875
"897";2005;"Kolsass <70322>";"1432,75";1432,75
"898";2005;"Kolsassberg <70323>";"744,5";744,5
"899";2005;"Kreith ^<70324>";"-";NA
"900";2005;"Lans <70325>";"895,5";895,5
"901";2005;"Leutasch <70326>";"2058";2058
"902";2005;"Matrei am Brenner <70370>";"-";NA
"903";2005;"Matrei am Brenner ^<70327>";"931,75";931,75
"904";2005;"Mieders <70328>";"1670,5";1670,5
"905";2005;"Mils <70329>";"3939,125";3939,125
"906";2005;"Mühlbachl ^<70330>";"1377,75";1377,75
"907";2005;"Mutters <70331>";"1968,25";1968,25
"908";2005;"Natters <70332>";"1863,5";1863,5
"909";2005;"Navis <70333>";"1917,5";1917,5
"910";2005;"Neustift im Stubaital <70334>";"4481,75";4481,75
"911";2005;"Oberhofen im Inntal <70335>";"1595,375";1595,375
"912";2005;"Obernberg am Brenner <70336>";"359,125";359,125
"913";2005;"Oberperfuss <70337>";"2809,375";2809,375
"914";2005;"Patsch <70338>";"893";893
"915";2005;"Pettnau <70339>";"939,125";939,125
"916";2005;"Pfaffenhofen <70340>";"1064,25";1064,25
"917";2005;"Pfons ^<70341>";"1251";1251
"918";2005;"Polling in Tirol <70342>";"874";874
"919";2005;"Ranggen <70343>";"861";861
"920";2005;"Reith bei Seefeld <70344>";"1151,375";1151,375
