"jahr";"gemnr";"yearmean_pop"
2015;"70366";726,25
2015;"70367";7801,75
2015;"70368";918,125
2015;"70369";7975,75
2015;"70401";1097,5
2015;"70402";2611,25
2015;"70403";4328,75
2015;"70404";1881
2015;"70405";1142,5
2015;"70406";5619,625
2015;"70407";1160,875
2015;"70408";1552,625
2015;"70409";5139,25
2015;"70410";3896,5
2015;"70411";8296,875
2015;"70412";4223,875
2015;"70413";2115,75
2015;"70414";1678,125
2015;"70415";771,75
2015;"70416";9145
2015;"70417";1740,875
2015;"70418";801,5
2015;"70419";1960,375
2015;"70420";3650,625
2015;"70501";2573,25
2015;"70502";1005,625
2015;"70503";2605,25
2015;"70504";1512,625
2015;"70505";3368,25
2015;"70506";2892,125
2015;"70508";5425,25
2015;"70509";2717,25
2015;"70510";1499,625
2015;"70511";5582,625
2015;"70512";4734,25
2015;"70513";18549,625
2015;"70514";4172,25
2015;"70515";3899,125
2015;"70516";351,875
2015;"70517";3249,5
2015;"70518";2653,5
2015;"70519";699,875
2015;"70520";2385
2015;"70521";406,625
2015;"70522";2711,125
2015;"70523";478,75
2015;"70524";1364,5
2015;"70525";2370,75
2015;"70526";3576,875
2015;"70527";2874,625
2015;"70528";1869,375
2015;"70529";1855,75
2015;"70530";4202,5
2015;"70531";13176,625
2015;"70601";371,875
2015;"70602";249,5
2015;"70603";951,625
2015;"70604";2950
2015;"70605";943,75
2015;"70606";775,75
2015;"70607";1393,875
2015;"70608";1549,75
2015;"70609";2612,25
2015;"70610";426
2015;"70611";593,125
2015;"70612";497,25
2015;"70613";534,375
2015;"70614";7778,625
2015;"70615";1559,625
2015;"70616";1449,375
2015;"70617";2547,875
2015;"70618";805,875
2015;"70619";1756,5
2015;"70620";1256,125
2015;"70621";2380,25
2015;"70622";1728,25
2015;"70623";1205,375
2015;"70624";1111,25
2015;"70625";120
2015;"70626";573,5
2015;"70627";1199,625
2015;"70628";513
2015;"70629";686,875
2015;"70630";3401,625
2015;"70701";648,375
2015;"70702";910,75
2015;"70703";474,25
2015;"70704";1252,875
2015;"70705";1803,5
2015;"70706";760,625
2015;"70707";2267,25
2015;"70708";845,625
2015;"70709";720,625
2015;"70710";949,25
2015;"70711";601,75
2015;"70712";1190
2015;"70713";807,875
2015;"70714";305
2015;"70715";750,25
2015;"70716";11958,5
2015;"70717";4679,125
2015;"70718";870,125
2015;"70719";3242,375
2015;"70720";1457,25
2015;"70721";689,125
2015;"70723";1174,5
2015;"70724";876,875
2015;"70725";281,625
2015;"70726";700,375
2015;"70727";474,25
2015;"70728";2036
2015;"70729";795,375
2015;"70731";620,25
2015;"70732";1392
2015;"70733";243,125
2015;"70734";2182,375
2015;"70735";1006,75
2015;"70801";632,625
2015;"70802";563,75
2015;"70803";628,875
2015;"70804";736,75
2015;"70805";1474,375
2015;"70806";825,625
2015;"70807";2559,375
2015;"70808";878,25
2015;"70809";375,875
2015;"70810";266,125
2015;"70811";597,5
2015;"70812";47,375
2015;"70813";661,25
2015;"70814";495
2015;"70815";92,75
2015;"70816";1209,625
2015;"70817";418,5
2015;"70818";284,5
2015;"70819";74,875
2015;"70820";1995
2015;"70821";1110
2015;"70822";388,125
2015;"70823";76,875
2015;"70824";444,25
2015;"70825";105,75
2015;"70826";1341
2015;"70827";413,25
2015;"70828";6443,25
2015;"70829";426,375
2015;"70830";442,5
2015;"70831";677,625
2015;"70832";1046,25
2015;"70833";1513,625
2015;"70834";246,875
2015;"70835";892,75
2015;"70836";1268,375
2015;"70837";216
2015;"70901";2143
2015;"70902";1777,5
2015;"70903";363,625
2015;"70904";1069
2015;"70905";2536,375
2015;"70907";3070,25
2015;"70908";1438,5
2015;"70909";4011,125
2015;"70910";1351,5
2015;"70911";640,625
2015;"70912";794,375
2015;"70913";468,625
2015;"70914";716,75
2015;"70915";1561,75
2015;"70916";1404,375
2015;"70917";6989
2015;"70918";1263,5
2015;"70920";3829,25
2015;"70921";1157
2015;"70922";1591,375
2015;"70923";1259,75
2015;"70924";561,125
2015;"70925";1444,75
2015;"70926";13278,25
2015;"70927";1660,125
2015;"70928";1948,25
2015;"70929";285,625
2015;"70930";828,75
2015;"70931";1850,625
2015;"70932";856,625
2015;"70933";2142
2015;"70934";1919,625
2015;"70935";1723,875
2015;"70936";4912,75
2015;"70937";1519,625
2015;"70938";2454,625
2015;"70939";2055,75
2015;"70940";1732,625
2015;"70941";650
2016;"70101";131469,125
2016;"70201";3061
2016;"70202";4553,625
2016;"70203";10252,25
2016;"70204";767,25
2016;"70205";990,875
2016;"70206";596
2016;"70207";679,875
2016;"70208";4522,875
2016;"70209";3575,25
2016;"70210";563,5
2016;"70211";1252,25
2016;"70212";2034
2016;"70213";1331,625
2016;"70214";2382,375
2016;"70215";2223,25
2016;"70216";1776,125
2016;"70217";1387,25
2016;"70218";1605,5
2016;"70219";2523,75
2016;"70220";3098,375
2016;"70221";1435,5
2016;"70222";2721,75
2016;"70223";3191,5
2016;"70224";1994,375
2016;"70301";6961
2016;"70302";2604,75
2016;"70303";1799,5
2016;"70304";5847,625
2016;"70305";1258,375
2016;"70306";1399,875
2016;"70307";1103,875
2016;"70308";1288,375
2016;"70309";2091,25
2016;"70310";4320,25
2016;"70311";792,875
2016;"70312";3992,375
2016;"70313";1332,125
2016;"70314";612,75
2016;"70315";1412,125
2016;"70317";421,125
2016;"70318";1399,5
2016;"70319";3782
2016;"70320";2837,625
2016;"70322";1591,125
2016;"70323";803,125
2016;"70325";1080,875
2016;"70326";2312,25
2016;"70328";1831
2016;"70329";4298,25
2016;"70331";2121,625
2016;"70332";2014,625
2016;"70333";1983,875
2016;"70334";4715,5
2016;"70335";1799,875
2016;"70336";356,875
2016;"70337";2986,25
2016;"70338";996,25
2016;"70339";991,875
2016;"70340";1102,125
2016;"70342";1087,875
2016;"70343";1070,5
2016;"70344";1340,25
2016;"70345";1844,625
2016;"70346";9066,625
2016;"70347";165,75
2016;"70348";1388,625
2016;"70349";863,875
2016;"70350";1065,5
2016;"70351";3423,25
2016;"70352";1344
2016;"70353";2231,625
2016;"70354";13856,5
2016;"70355";3513,125
2016;"70356";1525,5
2016;"70357";15477,5
2016;"70358";3928,75
2016;"70359";1271,5
2016;"70360";1510,125
2016;"70361";221,5
2016;"70362";537,875
2016;"70364";6708,25
2016;"70365";4434,875
2016;"70366";728,75
2016;"70367";7885,5
2016;"70368";931,5
2016;"70369";8121,375
2016;"70401";1109,625
2016;"70402";2620,75
2016;"70403";4266,125
2016;"70404";1879,125
2016;"70405";1157
2016;"70406";5659,375
2016;"70407";1171,25
2016;"70408";1550,375
2016;"70409";5172
2016;"70410";3918
2016;"70411";8332,875
2016;"70412";4264,625
2016;"70413";2145,875
2016;"70414";1656,875
2016;"70415";778,625
2016;"70416";9351,125
2016;"70417";1760,875
2016;"70418";836
2016;"70419";1982,375
2016;"70420";3645,125
2016;"70501";2557,75
2016;"70502";1003,25
2016;"70503";2688,375
2016;"70504";1505,25
2016;"70505";3433,875
2016;"70506";2910,125
2016;"70508";5525,625
2016;"70509";2773,875
2016;"70510";1515,25
2016;"70511";5721,625
2016;"70512";4788,125
2016;"70513";18815,75
2016;"70514";4279,125
2016;"70515";3949,875
2016;"70516";350,375
2016;"70517";3299,75
2016;"70518";2668
2016;"70519";701,125
2016;"70520";2415,125
2016;"70521";414
2016;"70522";2753,625
2016;"70523";489,625
2016;"70524";1389,5
2016;"70525";2451,75
2016;"70526";3613
2016;"70527";2945
2016;"70528";1881
2016;"70529";1897,875
2016;"70530";4242,125
2016;"70531";13418,625
2016;"70601";371,75
2016;"70602";249,375
2016;"70603";970,625
2016;"70604";2998,5
2016;"70605";964,625
2016;"70606";765,375
2016;"70607";1400,25
2016;"70608";1562,875
2016;"70609";2632,375
2016;"70610";432,125
2016;"70611";595
2016;"70612";491,875
2016;"70613";527,5
2016;"70614";7763,125
2016;"70615";1553,25
2016;"70616";1448,125
2016;"70617";2573
2016;"70618";822,75
2016;"70619";1797,75
2016;"70620";1267,25
2016;"70621";2341,875
2016;"70622";1714,625
2016;"70623";1227,25
2016;"70624";1117,75
2016;"70625";116,625
2016;"70626";575,25
2016;"70627";1204,625
2016;"70628";525,875
2016;"70629";701,875
2016;"70630";3422
2016;"70701";644,5
2016;"70702";909,75
2016;"70703";477,625
2016;"70704";1237
2016;"70705";1788,875
2016;"70706";757,25
2016;"70707";2324,5
2016;"70708";826,625
2016;"70709";719,125
2016;"70710";941,125
2016;"70711";592,5
2016;"70712";1151,875
2016;"70713";810,625
2016;"70714";307,75
2016;"70715";749,625
2016;"70716";12011,625
2016;"70717";4676,5
2016;"70718";880,625
2016;"70719";3241,125
2016;"70720";1477,125
2016;"70721";686,25
2016;"70723";1163,5
2016;"70724";866,625
2016;"70725";288,25
2016;"70726";688
2016;"70727";478,625
2016;"70728";2042,5
2016;"70729";784,75
2016;"70731";616,25
2016;"70732";1394,875
2016;"70733";240,375
2016;"70734";2192,5
2016;"70735";992,375
2016;"70801";630,125
2016;"70802";550,875
2016;"70803";626,375
2016;"70804";767,875
2016;"70805";1456,375
2016;"70806";826,25
2016;"70807";2595
2016;"70808";883,875
2016;"70809";378,625
2016;"70810";260,875
2016;"70811";609,25
2016;"70812";50,25
2016;"70813";671,75
2016;"70814";513,875
2016;"70815";91,5
2016;"70816";1211,125
2016;"70817";434,25
2016;"70818";281
2016;"70819";74,125
2016;"70820";1993,75
2016;"70821";1131
2016;"70822";388,375
2016;"70823";73,5
2016;"70824";456
2016;"70825";105,75
2016;"70826";1411,75
2016;"70827";412,75
2016;"70828";6572,25
2016;"70829";424
2016;"70830";445
2016;"70831";671
2016;"70832";1056,875
2016;"70833";1517,5
2016;"70834";244,375
2016;"70835";923,625
2016;"70836";1259,875
2016;"70837";220,625
2016;"70901";2196,125
2016;"70902";1821,125
2016;"70903";357,375
2016;"70904";1089,5
2016;"70905";2531,125
2016;"70907";3127,5
2016;"70908";1430,125
2016;"70909";4069,75
2016;"70910";1357,125
2016;"70911";652,875
2016;"70912";789,25
2016;"70913";467
2016;"70914";731,125
2016;"70915";1565,75
2016;"70916";1457,25
2016;"70917";7064,375
2016;"70918";1276,5
2016;"70920";3809,25
2016;"70921";1158,75
2016;"70922";1625
2016;"70923";1264,75
2016;"70924";558,375
2016;"70925";1436,625
2016;"70926";13521,25
2016;"70927";1679,5
2016;"70928";1990,375
2016;"70929";289,125
2016;"70930";841,75
2016;"70931";1857,625
2016;"70932";855,25
2016;"70933";2172,625
2016;"70934";1949
2016;"70935";1765,625
2016;"70936";5042,375
2016;"70937";1529,375
2016;"70938";2495,125
2016;"70939";2076,875
2016;"70940";1742,25
2016;"70941";651,25
2017;"70101";132195,375
2017;"70201";3120
2017;"70202";4633,625
2017;"70203";10466,375
2017;"70204";773,75
2017;"70205";981,125
2017;"70206";598,375
2017;"70207";680
2017;"70208";4597,125
2017;"70209";3644,125
2017;"70210";561,875
2017;"70211";1241,875
2017;"70212";2092,875
2017;"70213";1320,875
2017;"70214";2391,125
2017;"70215";2298,875
2017;"70216";1778,625
2017;"70217";1381,125
2017;"70218";1612,875
2017;"70219";2537,875
2017;"70220";3056,125
2017;"70221";1461,25
2017;"70222";2720
2017;"70223";3201
2017;"70224";2028,125
2017;"70301";7049,5
2017;"70302";2669,5
2017;"70303";1810,25
2017;"70304";5945,25
2017;"70305";1282,625
2017;"70306";1423,125
2017;"70307";1104,5
2017;"70308";1279,375
2017;"70309";2128,75
2017;"70310";4365,375
2017;"70311";817,75
2017;"70312";4038,75
2017;"70313";1352,625
2017;"70314";612,125
2017;"70315";1393,25
2017;"70317";433,375
2017;"70318";1419,75
2017;"70319";3832,125
2017;"70320";2901,625
2017;"70322";1614,5
2017;"70323";815
2017;"70325";1088,375
2017;"70326";2354,625
2017;"70328";1860,125
2017;"70329";4368,5
2017;"70331";2180,5
2017;"70332";2019,75
2017;"70333";2008,125
2017;"70334";4730,375
2017;"70335";1839,25
2017;"70336";360,5
2017;"70337";3027,625
2017;"70338";1012,875
2017;"70339";1019,25
2017;"70340";1097,375
2017;"70342";1102,75
2017;"70343";1084,875
2017;"70344";1362,875
2017;"70345";1864,125
2017;"70346";9135,625
2017;"70347";170,875
2017;"70348";1390,25
2017;"70349";857,375
2017;"70350";1098
2017;"70351";3436,125
2017;"70352";1340,75
2017;"70353";2245,125
2017;"70354";13834,5
2017;"70355";3590,125
2017;"70356";1545,625
2017;"70357";15671,375
2017;"70358";3953
2017;"70359";1277,625
2017;"70360";1537,875
2017;"70361";223,5
2017;"70362";533,125
2017;"70364";6713,75
2017;"70365";4457,875
2017;"70366";738,625
2017;"70367";7857,875
2017;"70368";931,375
2017;"70369";8143,75
2017;"70401";1119,625
2017;"70402";2644
2017;"70403";4285,75
2017;"70404";1868,625
2017;"70405";1188,25
2017;"70406";5670,5
2017;"70407";1159,875
2017;"70408";1564
2017;"70409";5201,125
2017;"70410";3939,625
2017;"70411";8321,875
2017;"70412";4312,5
2017;"70413";2183,5
2017;"70414";1656,125
2017;"70415";773,125
2017;"70416";9434,875
2017;"70417";1800,875
2017;"70418";828,875
2017;"70419";1990
2017;"70420";3657,5
2017;"70501";2556,375
2017;"70502";1006,75
2017;"70503";2755,25
2017;"70504";1513,875
2017;"70505";3462,875
2017;"70506";2970,75
2017;"70508";5572,875
2017;"70509";2810,625
2017;"70510";1529
2017;"70511";5780
2017;"70512";4820,5
2017;"70513";19090
2017;"70514";4386,75
2017;"70515";4047,375
2017;"70516";362,25
2017;"70517";3318,875
2017;"70518";2713,625
2017;"70519";700,125
2017;"70520";2496,625
2017;"70521";406,5
2017;"70522";2760,75
2017;"70523";502,125
2017;"70524";1421,75
2017;"70525";2512,625
2017;"70526";3628
2017;"70527";2983,625
2017;"70528";1881,875
2017;"70529";1887,375
2017;"70530";4261,25
2017;"70531";13686,5
2017;"70601";375,25
2017;"70602";258,625
2017;"70603";968,125
2017;"70604";3013
2017;"70605";982,5
2017;"70606";770,25
2017;"70607";1392,125
2017;"70608";1568,25
2017;"70609";2617
2017;"70610";435,125
2017;"70611";602
2017;"70612";496,625
2017;"70613";529,125
2017;"70614";7752,875
2017;"70615";1551,5
2017;"70616";1474,75
2017;"70617";2577,75
2017;"70618";807,75
2017;"70619";1812,5
2017;"70620";1268
2017;"70621";2344,625
2017;"70622";1700,75
2017;"70623";1259,375
2017;"70624";1117,625
2017;"70625";115,125
2017;"70626";577,25
2017;"70627";1204,375
2017;"70628";517,25
2017;"70629";726,875
2017;"70630";3413
2017;"70701";632
2017;"70702";930,75
2017;"70703";476
2017;"70704";1233
2017;"70705";1775,25
2017;"70706";762,125
2017;"70707";2321,875
2017;"70708";813,625
2017;"70709";711,375
2017;"70710";939,875
2017;"70711";596,25
2017;"70712";1137,125
2017;"70713";806,125
2017;"70714";321,875
2017;"70715";738,625
2017;"70716";11892,875
2017;"70717";4670
2017;"70718";906,5
2017;"70719";3286,75
2017;"70720";1477,625
2017;"70721";675,75
2017;"70723";1151,5
2017;"70724";852,125
2017;"70725";284
2017;"70726";675,375
2017;"70727";474,375
2017;"70728";2054,125
2017;"70729";790,5
2017;"70731";612,625
2017;"70732";1413,125
2017;"70733";236,625
2017;"70734";2186,875
2017;"70735";985,625
2017;"70801";619,875
2017;"70802";552
2017;"70803";629,875
2017;"70804";783,625
2017;"70805";1422,375
2017;"70806";826,125
2017;"70807";2588,75
2017;"70808";891
2017;"70809";374,875
2017;"70810";257,125
2017;"70811";601,625
2017;"70812";47
2017;"70813";687,125
2017;"70814";525,625
2017;"70815";92,625
2017;"70816";1203,5
2017;"70817";425,375
2017;"70818";290,75
2017;"70819";75,125
2017;"70820";2051
2017;"70821";1156,5
2017;"70822";386,25
2017;"70823";72,25
2017;"70824";458,375
2017;"70825";108,5
2017;"70826";1399,75
2017;"70827";412,875
2017;"70828";6686,5
2017;"70829";428,875
2017;"70830";448,75
2017;"70831";673,75
2017;"70832";1074,25
2017;"70833";1534
2017;"70834";243,75
2017;"70835";939,25
2017;"70836";1266,625
2017;"70837";223,5
2017;"70901";2195,875
2017;"70902";1852
2017;"70903";356,75
2017;"70904";1096
2017;"70905";2538,875
2017;"70907";3186,25
2017;"70908";1407,625
2017;"70909";4110,25
2017;"70910";1379
2017;"70911";664,125
2017;"70912";788,25
2017;"70913";467,875
2017;"70914";730
2017;"70915";1586,5
2017;"70916";1456,125
2017;"70917";7105,25
2017;"70918";1302,375
2017;"70920";3855,75
2017;"70921";1168,875
2017;"70922";1603,875
2017;"70923";1267,875
2017;"70924";565,75
2017;"70925";1460,25
2017;"70926";13676
2017;"70927";1695
2017;"70928";2009,875
2017;"70929";286,75
2017;"70930";838
2017;"70931";1875,25
2017;"70932";852,375
2017;"70933";2177,375
2017;"70934";1940,875
2017;"70935";1821,125
2017;"70936";5090
2017;"70937";1549,5
2017;"70938";2498,75
2017;"70939";2100,75
2017;"70940";1749,25
2017;"70941";652,125
2018;"70101";132024,625
2018;"70201";3145,125
2018;"70202";4685
2018;"70203";10566
2018;"70204";788,5
2018;"70205";971,375
2018;"70206";608,625
2018;"70207";676,375
2018;"70208";4628,5
2018;"70209";3722,375
2018;"70210";574,875
2018;"70211";1225,5
2018;"70212";2149,875
2018;"70213";1327,25
2018;"70214";2382,625
2018;"70215";2311,375
2018;"70216";1809,125
2018;"70217";1379,25
2018;"70218";1614,375
2018;"70219";2559,5
2018;"70220";3072,75
2018;"70221";1497,75
2018;"70222";2755,875
2018;"70223";3243,875
2018;"70224";2036,875
2018;"70301";7177,375
2018;"70302";2713
2018;"70303";1832,5
2018;"70304";6010,5
2018;"70305";1279,25
2018;"70306";1439,75
2018;"70307";1110,75
2018;"70308";1295,625
2018;"70309";2150
2018;"70310";4381,25
2018;"70311";836
2018;"70312";4053
2018;"70313";1347,75
2018;"70314";615,125
2018;"70315";1386,75
2018;"70317";446,625
2018;"70318";1453,25
2018;"70319";3866,375
2018;"70320";2942,25
2018;"70322";1630,5
2018;"70323";820,375
2018;"70325";1084,375
2018;"70326";2410,75
2018;"70328";1882,875
2018;"70329";4421,75
2018;"70331";2215,375
2018;"70332";2030,375
2018;"70333";2005,875
2018;"70334";4776
2018;"70335";1863,375
2018;"70336";368,5
2018;"70337";3068
2018;"70338";1018,625
2018;"70339";1052,625
2018;"70340";1123,25
2018;"70342";1170,625
2018;"70343";1083,25
2018;"70344";1360,875
2018;"70345";1894,125
2018;"70346";9225,625
2018;"70347";175,25
2018;"70348";1389,875
2018;"70349";869,375
2018;"70350";1110
2018;"70351";3432,25
2018;"70352";1331,625
2018;"70353";2243,5
2018;"70354";13921,125
2018;"70355";3658,375
2018;"70356";1591,125
2018;"70357";15838,125
2018;"70358";4021,25
2018;"70359";1289,375
2018;"70360";1565,25
2018;"70361";226,375
2018;"70362";537,125
2018;"70364";6791,5
2018;"70365";4456,875
2018;"70366";741,5
2018;"70367";7923,875
2018;"70368";942,625
2018;"70369";8162,25
2018;"70401";1132,5
2018;"70402";2633,75
2018;"70403";4305,25
2018;"70404";1852,75
2018;"70405";1190,375
2018;"70406";5667,125
2018;"70407";1153,875
2018;"70408";1571,125
2018;"70409";5243,125
2018;"70410";3956,75
2018;"70411";8240,5
2018;"70412";4345,375
2018;"70413";2213,375
2018;"70414";1654,375
2018;"70415";786
2018;"70416";9443,125
2018;"70417";1826,5
2018;"70418";830,125
2018;"70419";2032,25
2018;"70420";3667,625
2018;"70501";2543,75
2018;"70502";996,5
2018;"70503";2776,625
2018;"70504";1522,125
2018;"70505";3475,25
2018;"70506";2984,625
2018;"70508";5614,375
2018;"70509";2832,25
2018;"70510";1555
2018;"70511";5848,25
2018;"70512";4918,875
2018;"70513";19290
2018;"70514";4539,125
2018;"70515";4161
2018;"70516";371,125
2018;"70517";3328,625
2018;"70518";2743
2018;"70519";715,375
2018;"70520";2512,375
2018;"70521";412,375
2018;"70522";2724,875
2018;"70523";517,25
2018;"70524";1452,5
2018;"70525";2515,875
2018;"70526";3651,875
2018;"70527";3004,5
2018;"70528";1892,75
2018;"70529";1896,875
2018;"70530";4269,125
2018;"70531";13931,25
2018;"70601";380,875
2018;"70602";257,25
2018;"70603";988
2018;"70604";3034,75
2018;"70605";994,5
2018;"70606";771,5
2018;"70607";1389
2018;"70608";1577,75
2018;"70609";2600,375
2018;"70610";436,125
2018;"70611";598,125
2018;"70612";500,625
2018;"70613";529
2018;"70614";7644,375
2018;"70615";1533,125
2018;"70616";1489,5
2018;"70617";2608,25
2018;"70618";813
2018;"70619";1835,5
2018;"70620";1264,375
2018;"70621";2359,5
2018;"70622";1685,625
2018;"70623";1267,25
2018;"70624";1129,625
2018;"70625";111,125
2018;"70626";576,625
2018;"70627";1205,25
2018;"70628";513,25
2018;"70629";738,5
2018;"70630";3409,125
2018;"70701";638,25
2018;"70702";939,375
2018;"70703";490,5
2018;"70704";1234,75
2018;"70705";1770,625
2018;"70706";757,5
2018;"70707";2339,125
2018;"70708";830,75
2018;"70709";697,25
2018;"70710";929,875
2018;"70711";603,875
2018;"70712";1137,25
2018;"70713";785,75
2018;"70714";323,875
2018;"70715";725,875
2018;"70716";11852,25
2018;"70717";4657,75
2018;"70718";894,75
2018;"70719";3341,125
2018;"70720";1487
2018;"70721";665,75
2018;"70723";1136,125
2018;"70724";839,75
2018;"70725";285,25
2018;"70726";660,5
2018;"70727";469,625
2018;"70728";2038,5
2018;"70729";807
2018;"70731";611,75
2018;"70732";1432,625
2018;"70733";231
2018;"70734";2189,75
2018;"70735";981,875
2018;"70801";611,25
2018;"70802";568,625
2018;"70803";619
2018;"70804";783,875
2018;"70805";1433,375
2018;"70806";815,875
2018;"70807";2589,5
2018;"70808";876,625
2018;"70809";371,375
2018;"70810";259,75
2018;"70811";599,5
2018;"70812";44,75
2018;"70813";684,25
2018;"70814";530,875
2018;"70815";93,625
2018;"70816";1204,5
2018;"70817";410,75
2018;"70818";297,625
2018;"70819";76,75
2018;"70820";2130,5
2018;"70821";1152,5
2018;"70822";390
2018;"70823";73,5
2018;"70824";461,5
2018;"70825";110,75
2018;"70826";1418,125
2018;"70827";409,25
2018;"70828";6731,5
2018;"70829";444,125
2018;"70830";461,5
2018;"70831";668,5
2018;"70832";1072,625
2018;"70833";1525,5
2018;"70834";245,875
2018;"70835";936,375
2018;"70836";1253,625
2018;"70837";229,625
2018;"70901";2186,5
2018;"70902";1857,875
2018;"70903";355,875
2018;"70904";1119,75
2018;"70905";2578
2018;"70907";3219,375
2018;"70908";1407,125
2018;"70909";4201,5
2018;"70910";1410
2018;"70911";670,375
2018;"70912";789,25
2018;"70913";465,875
2018;"70914";721,125
2018;"70915";1580,625
2018;"70916";1461,5
2018;"70917";7148,625
2018;"70918";1323
2018;"70920";3902,125
2018;"70921";1167,625
2018;"70922";1625,5
2018;"70923";1268,375
2018;"70924";571,875
2018;"70925";1469,5
2018;"70926";13691,75
2018;"70927";1730,125
2018;"70928";2066,875
2018;"70929";287,375
2018;"70930";839,625
2018;"70931";1898
2018;"70932";846,25
2018;"70933";2186,75
2018;"70934";1951,125
2018;"70935";1849,625
2018;"70936";5163,375
2018;"70937";1557,375
2018;"70938";2487,75
2018;"70939";2131,5
2018;"70940";1712,5
2018;"70941";645,375
2019;"70101";131934,625
2019;"70201";3154,875
2019;"70202";4712
2019;"70203";10714,625
2019;"70204";799,5
2019;"70205";957,875
2019;"70206";613,75
2019;"70207";682,125
2019;"70208";4711,125
2019;"70209";3771,625
2019;"70210";598,25
2019;"70211";1233,625
2019;"70212";2162,625
2019;"70213";1353,125
2019;"70214";2362,625
2019;"70215";2330,625
2019;"70216";1810,375
2019;"70217";1387,75
2019;"70218";1618,875
2019;"70219";2564,625
2019;"70220";3047,75
2019;"70221";1521,5
2019;"70222";2749,625
2019;"70223";3290,625
2019;"70224";2035,5
2019;"70301";7289,75
2019;"70302";2722,375
2019;"70303";1838,5
2019;"70304";6047,25
2019;"70305";1272,5
2019;"70306";1471,875
2019;"70307";1125,25
2019;"70308";1307,375
2019;"70309";2175,375
2019;"70310";4443,25
2019;"70311";827,5
2019;"70312";4069,5
2019;"70313";1334,125
2019;"70314";617,125
2019;"70315";1397,375
2019;"70317";444,125
2019;"70318";1453,125
2019;"70319";3943,625
2019;"70320";2954
2019;"70322";1628
2019;"70323";818,5
2019;"70325";1078,625
2019;"70326";2411,5
2019;"70328";1881,25
2019;"70329";4473,25
2019;"70331";2219,5
2019;"70332";2075,75
2019;"70333";2035,375
2019;"70334";4793
2019;"70335";1868,875
2019;"70336";368,5
2019;"70337";3103
2019;"70338";1042,875
2019;"70339";1063,625
2019;"70340";1141,375
2019;"70342";1228,375
2019;"70343";1103,125
2019;"70344";1381,375
2019;"70345";1927,125
2019;"70346";9255,25
2019;"70347";176,25
2019;"70348";1358,375
2019;"70349";871,25
2019;"70350";1102,5
2019;"70351";3437,5
2019;"70352";1329,75
2019;"70353";2244,125
2019;"70354";14003,875
2019;"70355";3655,375
2019;"70356";1598,75
2019;"70357";15952,25
2019;"70358";4036,125
2019;"70359";1311,875
2019;"70360";1604,75
2019;"70361";223,125
2019;"70362";536,125
2019;"70364";6901,25
2019;"70365";4449,75
2019;"70366";738,875
2019;"70367";7990
2019;"70368";956
2019;"70369";8134,75
2019;"70401";1130
2019;"70402";2640,25
2019;"70403";4333,5
2019;"70404";1854,875
2019;"70405";1236
2019;"70406";5624
2019;"70407";1162
2019;"70408";1536,375
2019;"70409";5239,5
2019;"70410";3987,375
2019;"70411";8210,375
2019;"70412";4390,125
2019;"70413";2261,875
2019;"70414";1669,125
2019;"70415";790,25
2019;"70416";9514,75
2019;"70417";1851,875
2019;"70418";840,625
2019;"70419";2043,375
2019;"70420";3680,375
2019;"70501";2532
2019;"70502";1005,25
2019;"70503";2807,5
2019;"70504";1525
2019;"70505";3489
2019;"70506";3026,875
2019;"70508";5623,625
2019;"70509";2837,5
2019;"70510";1559,375
2019;"70511";5867,375
2019;"70512";4975,375
2019;"70513";19491
2019;"70514";4678
2019;"70515";4192,875
2019;"70516";439,375
2019;"70517";3370,75
2019;"70518";2791,75
2019;"70519";725,25
2019;"70520";2536,5
2019;"70521";432,75
2019;"70522";2741,125
2019;"70523";535,375
2019;"70524";1473,75
2019;"70525";2536,75
2019;"70526";3663,375
2019;"70527";3015,625
2019;"70528";1893,5
2019;"70529";1926,375
2019;"70530";4272,375
2019;"70531";14009,25
2019;"70601";390,5
2019;"70602";258,75
2019;"70603";1000,75
2019;"70604";3066,625
2019;"70605";1003
2019;"70606";774,625
2019;"70607";1376
2019;"70608";1597,875
2019;"70609";2574,625
2019;"70610";433,875
2019;"70611";600,875
2019;"70612";502,125
2019;"70613";537,25
2019;"70614";7642,625
2019;"70615";1536,25
2019;"70616";1491,125
2019;"70617";2604
2019;"70618";803,375
2019;"70619";1849,5
2019;"70620";1260,5
2019;"70621";2347
2019;"70622";1679,75
2019;"70623";1264
2019;"70624";1127,5
2019;"70625";106,625
2019;"70626";582,875
2019;"70627";1221,625
2019;"70628";511,125
2019;"70629";752,5
2019;"70630";3382,75
2019;"70701";651
2019;"70702";928,125
2019;"70703";492,5
2019;"70704";1228,375
2019;"70705";1784,125
2019;"70706";748,375
2019;"70707";2337,875
2019;"70708";843,5
2019;"70709";693,875
2019;"70710";921,625
2019;"70711";604,625
2019;"70712";1128,25
2019;"70713";767,5
2019;"70714";328,875
2019;"70715";715,125
2019;"70716";11885,125
2019;"70717";4630,25
2019;"70718";884,25
2019;"70719";3358,5
2019;"70720";1485
2019;"70721";665,375
2019;"70723";1133,875
2019;"70724";835,5
2019;"70725";290,375
2019;"70726";647,875
2019;"70727";466,875
2019;"70728";2038,625
2019;"70729";797
2019;"70731";614,125
2019;"70732";1439,25
2019;"70733";226
2019;"70734";2201,375
2019;"70735";988
2019;"70801";619,875
2019;"70802";569,75
