C-A10-0;C-C11-0;C-GRGEMAKT-0;C-GALTEJ112-0;F-ISIS-1
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-58;21
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-59;17
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-60;27
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-61;30
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-62;14
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-63;26
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-64;29
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-65;20
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-66;17
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-67;18
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-68;29
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-69;18
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-70;9
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-71;15
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-72;23
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-73;10
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-74;21
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-75;10
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-76;18
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-77;15
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-78;11
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-79;17
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-80;13
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-81;15
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-82;14
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-83;16
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-84;17
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-85;10
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-86;5
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-87;12
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-88;5
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-89;3
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-90;5
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-91;4
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-92;3
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-93;3
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-94;3
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-95;2
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-97;1
A10-2023;C11-2;GRGEMAKT-62144;GALTEJ112-98;2
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-1;10
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-2;13
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-3;17
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-4;11
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-5;10
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-6;14
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-7;6
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-8;11
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-9;13
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-10;4
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-11;16
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-12;12
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-13;9
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-14;16
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-15;8
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-16;9
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-17;12
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-18;6
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-19;10
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-20;16
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-21;7
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-22;12
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-23;12
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-24;13
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-25;10
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-26;9
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-27;10
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-28;16
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-29;14
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-30;14
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-31;16
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-32;20
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-33;21
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-34;16
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-35;17
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-36;9
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-37;19
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-38;12
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-39;11
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-40;10
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-41;13
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-42;16
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-43;9
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-44;13
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-45;18
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-46;17
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-47;14
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-48;19
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-49;10
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-50;16
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-51;16
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-52;24
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-53;14
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-54;28
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-55;16
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-56;22
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-57;20
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-58;27
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-59;27
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-60;17
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-61;22
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-62;21
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-63;15
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-64;27
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-65;13
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-66;13
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-67;19
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-68;15
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-69;18
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-70;17
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-71;15
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-72;16
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-73;14
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-74;15
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-75;6
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-76;11
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-77;12
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-78;9
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-79;17
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-80;21
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-81;13
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-82;16
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-83;19
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-84;19
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-85;9
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-86;11
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-87;6
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-88;7
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-89;7
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-90;6
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-91;3
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-92;4
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-93;7
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-94;5
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-95;1
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-96;3
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-97;2
A10-2023;C11-2;GRGEMAKT-62125;GALTEJ112-99;2
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-1;20
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-2;33
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-3;18
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-4;32
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-5;30
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-6;31
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-7;24
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-8;27
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-9;31
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-10;34
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-11;20
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-12;27
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-13;22
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-14;25
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-15;33
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-16;23
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-17;26
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-18;21
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-19;33
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-20;23
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-21;11
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-22;20
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-23;23
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-24;28
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-25;22
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-26;28
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-27;28
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-28;19
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-29;42
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-30;27
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-31;33
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-32;48
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-33;22
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-34;35
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-35;34
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-36;40
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-37;37
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-38;37
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-39;26
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-40;38
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-41;52
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-42;25
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-43;45
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-44;42
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-45;35
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-46;33
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-47;37
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-48;41
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-49;50
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-50;49
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-51;40
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-52;40
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-53;52
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-54;47
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-55;51
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-56;62
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-57;53
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-58;41
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-59;53
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-60;54
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-61;50
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-62;63
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-63;56
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-64;55
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-65;69
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-66;60
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-67;46
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-68;49
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-69;48
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-70;37
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-71;43
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-72;40
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-73;55
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-74;42
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-75;37
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-76;35
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-77;31
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-78;27
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-79;38
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-80;48
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-81;36
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-82;46
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-83;35
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-84;53
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-85;33
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-86;26
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-87;20
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-88;25
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-89;26
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-90;14
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-91;14
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-92;12
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-93;14
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-94;6
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-95;3
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-96;4
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-97;2
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-98;2
A10-2023;C11-2;GRGEMAKT-62145;GALTEJ112-100;2
A10-2023;C11-2;GRGEMAKT-62145;GALT5J100-21;1
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-1;17
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-2;12
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-3;16
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-4;16
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-5;18
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-6;13
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-7;21
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-8;22
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-9;19
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-10;20
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-11;16
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-12;18
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-13;19
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-14;17
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-15;21
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-16;16
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-17;12
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-18;15
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-19;18
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-20;20
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-21;18
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-22;5
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-23;12
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-24;14
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-25;15
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-26;14
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-27;20
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-28;12
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-29;23
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-30;19
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-31;24
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-32;26
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-33;18
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-34;23
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-35;19
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-36;21
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-37;25
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-38;23
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-39;22
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-40;23
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-41;38
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-42;28
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-43;26
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-44;24
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-45;21
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-46;25
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-47;20
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-48;31
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-49;25
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-50;22
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-51;30
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-52;26
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-53;30
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-54;22
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-55;24
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-56;36
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-57;34
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-58;34
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-59;42
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-60;36
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-61;41
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-62;40
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-63;32
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-64;20
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-65;19
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-66;29
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-67;22
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-68;22
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-69;18
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-70;25
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-71;22
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-72;22
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-73;15
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-74;24
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-75;18
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-76;16
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-77;11
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-78;11
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-79;22
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-80;12
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-81;23
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-82;22
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-83;19
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-84;22
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-85;11
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-86;5
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-87;8
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-88;8
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-89;11
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-90;2
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-91;11
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-92;5
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-93;4
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-94;8
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-95;1
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-96;2
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-97;2
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-98;2
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-99;2
A10-2023;C11-2;GRGEMAKT-62128;GALTEJ112-100;2
A10-2023;C11-2;GRGEMAKT-62128;GALT5J100-21;1
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-1;10
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-2;14
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-3;6
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-4;10
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-5;10
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-6;16
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-7;13
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-8;13
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-9;12
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-10;7
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-11;15
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-12;9
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-13;19
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-14;9
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-15;9
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-16;16
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-17;17
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-18;15
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-19;19
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-20;18
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-21;5
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-22;9
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-23;13
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-24;10
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-25;14
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-26;25
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-27;14
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-28;13
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-29;19
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-30;17
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-31;18
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-32;19
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-33;19
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-34;20
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-35;14
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-36;18
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-37;19
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-38;22
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-39;17
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-40;20
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-41;23
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-42;21
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-43;25
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-44;22
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-45;26
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-46;10
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-47;17
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-48;14
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-49;21
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-50;17
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-51;24
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-52;17
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-53;21
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-54;19
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-55;19
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-56;27
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-57;18
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-58;31
A10-2023;C11-2;GRGEMAKT-62146;GALTEJ112-59;25
