C-A10-0;C-C11-0;C-GRGEMAKT-0;C-GALTEJ112-0;F-ISIS-1
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-51;13
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-52;16
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-53;16
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-54;19
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-55;15
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-56;15
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-57;8
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-58;20
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-59;12
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-60;12
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-61;18
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-62;9
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-63;10
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-64;10
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-65;13
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-66;5
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-67;3
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-68;3
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-69;7
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-70;7
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-71;7
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-72;14
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-73;5
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-74;5
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-75;9
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-76;3
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-77;1
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-78;6
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-79;8
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-80;2
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-81;12
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-82;3
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-83;6
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-84;3
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-85;5
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-86;3
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-87;1
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-88;2
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-89;2
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-90;3
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-91;1
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-92;1
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-93;3
A10-2012;C11-1;GRGEMAKT-61446;GALTEJ112-98;1
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-1;17
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-2;27
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-3;26
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-4;33
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-5;25
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-6;23
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-7;20
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-8;33
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-9;24
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-10;23
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-11;37
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-12;18
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-13;19
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-14;24
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-15;18
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-16;25
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-17;38
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-18;26
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-19;30
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-20;34
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-21;26
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-22;31
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-23;31
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-24;12
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-25;31
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-26;28
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-27;27
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-28;35
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-29;37
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-30;32
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-31;30
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-32;36
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-33;49
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-34;50
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-35;50
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-36;23
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-37;33
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-38;41
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-39;43
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-40;40
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-41;42
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-42;41
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-43;47
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-44;40
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-45;49
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-46;51
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-47;45
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-48;35
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-49;47
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-50;47
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-51;34
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-52;46
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-53;43
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-54;34
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-55;40
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-56;55
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-57;32
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-58;38
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-59;30
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-60;46
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-61;39
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-62;36
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-63;23
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-64;36
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-65;36
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-66;31
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-67;25
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-68;33
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-69;20
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-70;26
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-71;32
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-72;32
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-73;24
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-74;25
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-75;21
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-76;20
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-77;15
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-78;20
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-79;12
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-80;17
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-81;15
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-82;18
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-83;15
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-84;7
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-85;14
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-86;9
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-87;7
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-88;5
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-89;7
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-90;5
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-91;5
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-92;1
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-93;6
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-94;1
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-95;1
A10-2012;C11-1;GRGEMAKT-61626;GALTEJ112-97;2
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-1;9
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-2;6
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-3;6
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-4;5
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-5;7
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-6;9
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-7;9
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-8;11
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-9;5
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-10;5
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-11;10
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-12;12
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-13;17
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-14;6
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-15;15
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-16;11
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-17;8
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-18;15
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-19;9
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-20;19
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-21;14
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-22;11
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-23;18
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-24;7
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-25;7
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-26;12
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-27;6
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-28;3
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-29;8
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-30;5
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-31;8
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-32;11
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-33;16
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-34;9
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-35;5
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-36;10
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-37;13
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-38;14
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-39;14
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-40;12
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-41;14
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-42;18
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-43;18
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-44;19
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-45;15
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-46;13
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-47;15
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-48;18
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-49;22
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-50;17
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-51;11
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-52;14
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-53;19
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-54;19
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-55;12
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-56;14
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-57;18
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-58;8
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-59;21
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-60;12
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-61;12
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-62;13
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-63;13
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-64;14
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-65;5
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-66;11
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-67;8
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-68;12
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-69;11
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-70;13
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-71;7
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-72;8
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-73;6
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-74;9
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-75;8
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-76;3
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-77;11
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-78;8
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-79;9
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-80;5
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-81;8
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-82;3
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-83;11
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-84;5
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-85;4
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-87;2
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-88;1
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-89;5
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-90;4
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-92;2
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-93;1
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-95;1
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-96;1
A10-2012;C11-1;GRGEMAKT-61627;GALTEJ112-99;1
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-1;11
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-2;4
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-3;8
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-4;9
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-5;6
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-6;8
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-7;6
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-8;8
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-9;9
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-10;6
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-11;13
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-12;7
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-13;8
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-14;10
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-15;4
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-16;12
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-17;7
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-18;11
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-19;10
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-20;8
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-21;12
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-22;10
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-23;11
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-24;18
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-25;11
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-26;9
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-27;7
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-28;12
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-29;8
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-30;5
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-31;13
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-32;12
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-33;9
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-34;12
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-35;7
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-36;12
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-37;19
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-38;12
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-39;10
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-40;15
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-41;12
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-42;11
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-43;6
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-44;15
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-45;13
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-46;18
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-47;22
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-48;20
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-49;16
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-50;20
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-51;22
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-52;22
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-53;12
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-54;9
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-55;11
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-56;16
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-57;12
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-58;9
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-59;12
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-60;15
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-61;15
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-62;8
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-63;7
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-64;6
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-65;9
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-66;10
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-67;7
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-68;9
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-69;5
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-70;9
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-71;6
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-72;6
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-73;15
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-74;13
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-75;4
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-76;2
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-77;5
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-78;8
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-79;3
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-80;6
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-81;6
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-82;3
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-83;3
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-84;2
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-85;1
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-86;3
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-87;3
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-88;2
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-89;1
A10-2012;C11-1;GRGEMAKT-61628;GALTEJ112-91;1
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-1;1
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-2;1
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-3;1
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-4;3
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-5;2
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-6;5
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-7;2
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-8;1
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-9;4
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-10;5
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-11;3
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-12;4
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-13;4
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-14;6
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-15;8
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-16;4
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-17;5
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-18;10
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-19;6
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-20;7
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-21;14
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-22;6
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-23;8
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-24;5
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-25;6
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-26;5
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-27;3
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-28;3
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-29;5
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-30;11
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-31;9
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-32;5
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-33;2
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-34;5
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-35;2
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-36;6
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-37;7
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-38;4
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-39;6
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-40;7
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-41;8
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-42;7
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-43;4
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-44;7
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-45;7
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-46;8
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-47;9
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-48;10
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-49;15
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-50;10
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-51;11
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-52;12
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-53;14
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-54;10
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-55;13
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-56;6
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-57;12
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-58;6
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-59;10
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-60;5
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-61;6
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-62;11
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-63;9
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-64;6
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-65;5
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-66;7
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-67;4
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-68;7
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-69;5
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-70;6
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-71;10
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-72;4
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-73;5
A10-2012;C11-1;GRGEMAKT-61629;GALTEJ112-74;6
