jahr;gemnr;n
2007;Weiler <80423>;1921,5
2007;Zwischenwasser <80424>;3147,25
2008;Bartholomäberg <80101>;2254,625
2008;Blons <80102>;340,875
2008;Bludenz <80103>;13807,75
2008;Bludesch <80104>;2237,375
2008;Brand <80105>;654,875
2008;Bürs <80106>;3017,375
2008;Bürserberg <80107>;519
2008;Dalaas <80108>;1531,25
2008;Fontanella <80109>;426,25
2008;Gaschurn <80110>;1587
2008;Innerbraz <80111>;999,125
2008;Klösterle <80112>;729,625
2008;Lech <80113>;1752,5
2008;Lorüns <80114>;296,375
2008;Ludesch <80115>;3202,625
2008;Nenzing <80116>;5975,875
2008;Nüziders <80117>;4864,5
2008;Raggal <80118>;854,625
2008;St. Anton im Montafon <80119>;691,625
2008;St. Gallenkirch <80120>;2241,25
2008;St. Gerold <80121>;358,875
2008;Schruns <80122>;3701,375
2008;Silbertal <80123>;886,625
2008;Sonntag <80124>;672,25
2008;Stallehr <80125>;267,375
2008;Thüringen <80126>;2196,25
2008;Thüringerberg <80127>;680,25
2008;Tschagguns <80128>;2255,125
2008;Vandans <80129>;2644,75
2008;Alberschwende <80201>;3080,625
2008;Andelsbuch <80202>;2317,25
2008;Au <80203>;1673,75
2008;Bezau <80204>;1968,5
2008;Bildstein <80205>;695,875
2008;Bizau <80206>;997,375
2008;Bregenz <80207>;27245,375
2008;Buch <80208>;545,625
2008;Damüls <80209>;322,375
2008;Doren <80210>;1033,125
2008;Egg <80211>;3376,625
2008;Eichenberg <80212>;382,375
2008;Fußach <80213>;3717,75
2008;Gaißau <80214>;1613
2008;Hard <80215>;12325,5
2008;Hittisau <80216>;1838,625
2008;Höchst <80217>;7684,5
2008;Hörbranz <80218>;6332
2008;Hohenweiler <80219>;1271,5
2008;Kennelbach <80220>;1899,375
2008;Krumbach <80221>;978,125
2008;Langen bei Bregenz <80222>;1338,125
2008;Langenegg <80223>;1054,5
2008;Lauterach <80224>;9218,125
2008;Lingenau <80225>;1328,625
2008;Lochau <80226>;5317,625
2008;Mellau <80227>;1298,875
2008;Mittelberg <80228>;4851
2008;Möggers <80229>;543,375
2008;Reuthe <80230>;613,375
2008;Riefensberg <80231>;987,5
2008;Schnepfau <80232>;481
2008;Schoppernau <80233>;901,25
2008;Schröcken <80234>;233,625
2008;Schwarzach <80235>;3586,5
2008;Schwarzenberg <80236>;1791,5
2008;Sibratsgfäll <80237>;390,125
2008;Sulzberg <80238>;1756,125
2008;Warth <80239>;184
2008;Wolfurt <80240>;8129,125
2008;Dornbirn <80301>;44678,875
2008;Hohenems <80302>;15049,5
2008;Lustenau <80303>;20768,5
2008;Altach <80401>;6273,125
2008;Düns <80402>;386
2008;Dünserberg <80403>;141,25
2008;Feldkirch <80404>;30460,625
2008;Frastanz <80405>;6261,5
2008;Fraxern <80406>;642,125
2008;Göfis <80407>;2999,875
2008;Götzis <80408>;10665,125
2008;Klaus <80409>;3062,375
2008;Koblach <80410>;4092
2008;Laterns <80411>;713,25
2008;Mäder <80412>;3520,75
2008;Meiningen <80413>;1941,125
2008;Rankweil <80414>;11576,375
2008;Röns <80415>;311,875
2008;Röthis <80416>;1948,625
2008;Satteins <80417>;2564,125
2008;Schlins <80418>;2250,125
2008;Schnifis <80419>;740,25
2008;Sulz <80420>;2343,75
2008;Übersaxen <80421>;611
2008;Viktorsberg <80422>;379,125
2008;Weiler <80423>;1918,375
2008;Zwischenwasser <80424>;3124,875
2009;Bartholomäberg <80101>;2256,75
2009;Blons <80102>;328,25
2009;Bludenz <80103>;13746,875
2009;Bludesch <80104>;2246,875
2009;Brand <80105>;649,5
2009;Bürs <80106>;3097,875
2009;Bürserberg <80107>;530,5
2009;Dalaas <80108>;1516,125
2009;Fontanella <80109>;424,25
2009;Gaschurn <80110>;1555,75
2009;Innerbraz <80111>;978,625
2009;Klösterle <80112>;723,875
2009;Lech <80113>;1748,875
2009;Lorüns <80114>;283,125
2009;Ludesch <80115>;3211,5
2009;Nenzing <80116>;6033,75
2009;Nüziders <80117>;4887,125
2009;Raggal <80118>;851,75
2009;St. Anton im Montafon <80119>;697,25
2009;St. Gallenkirch <80120>;2231
2009;St. Gerold <80121>;364,625
2009;Schruns <80122>;3678,125
2009;Silbertal <80123>;875
2009;Sonntag <80124>;679
2009;Stallehr <80125>;254,5
2009;Thüringen <80126>;2175,875
2009;Thüringerberg <80127>;667,5
2009;Tschagguns <80128>;2224,5
2009;Vandans <80129>;2622
2009;Alberschwende <80201>;3086,25
2009;Andelsbuch <80202>;2329,75
2009;Au <80203>;1665,625
2009;Bezau <80204>;1972,875
2009;Bildstein <80205>;709,125
2009;Bizau <80206>;1006,625
2009;Bregenz <80207>;27317,125
2009;Buch <80208>;551
2009;Damüls <80209>;324,5
2009;Doren <80210>;1025,125
2009;Egg <80211>;3371,5
2009;Eichenberg <80212>;377,25
2009;Fußach <80213>;3661,875
2009;Gaißau <80214>;1637,125
2009;Hard <80215>;12406,5
2009;Hittisau <80216>;1830,875
2009;Höchst <80217>;7728,75
2009;Hörbranz <80218>;6355,25
2009;Hohenweiler <80219>;1275,375
2009;Kennelbach <80220>;1861,25
2009;Krumbach <80221>;994,375
2009;Langen bei Bregenz <80222>;1318,125
2009;Langenegg <80223>;1064
2009;Lauterach <80224>;9240,375
2009;Lingenau <80225>;1310,5
2009;Lochau <80226>;5335,375
2009;Mellau <80227>;1302,25
2009;Mittelberg <80228>;4853,625
2009;Möggers <80229>;536,125
2009;Reuthe <80230>;614,125
2009;Riefensberg <80231>;1002,875
2009;Schnepfau <80232>;470,875
2009;Schoppernau <80233>;908,875
2009;Schröcken <80234>;228,375
2009;Schwarzach <80235>;3589,25
2009;Schwarzenberg <80236>;1787,5
2009;Sibratsgfäll <80237>;388,625
2009;Sulzberg <80238>;1762,625
2009;Warth <80239>;183,25
2009;Wolfurt <80240>;8138,5
2009;Dornbirn <80301>;45068,125
2009;Hohenems <80302>;15102,125
2009;Lustenau <80303>;20929,25
2009;Altach <80401>;6341,875
2009;Düns <80402>;386,75
2009;Dünserberg <80403>;142,625
2009;Feldkirch <80404>;30615,375
2009;Frastanz <80405>;6223
2009;Fraxern <80406>;657,125
2009;Göfis <80407>;3007,25
2009;Götzis <80408>;10653,375
2009;Klaus <80409>;3080,75
2009;Koblach <80410>;4151,625
2009;Laterns <80411>;707
2009;Mäder <80412>;3600
2009;Meiningen <80413>;2002
2009;Rankweil <80414>;11558,375
2009;Röns <80415>;308,125
2009;Röthis <80416>;1972,625
2009;Satteins <80417>;2566,75
2009;Schlins <80418>;2259,875
2009;Schnifis <80419>;747,25
2009;Sulz <80420>;2350,25
2009;Übersaxen <80421>;613,75
2009;Viktorsberg <80422>;386,25
2009;Weiler <80423>;1956,875
2009;Zwischenwasser <80424>;3125,5
2010;Bartholomäberg <80101>;2263,25
2010;Blons <80102>;325,75
2010;Bludenz <80103>;13721,375
2010;Bludesch <80104>;2280,875
2010;Brand <80105>;647
2010;Bürs <80106>;3116,5
2010;Bürserberg <80107>;529
2010;Dalaas <80108>;1513,25
2010;Fontanella <80109>;430
2010;Gaschurn <80110>;1532,25
2010;Innerbraz <80111>;955,5
2010;Klösterle <80112>;700,625
2010;Lech <80113>;1690,375
2010;Lorüns <80114>;278,375
2010;Ludesch <80115>;3272,875
