jahr;gemnr;n
2004;Neukirchen am Großvenediger <50614>;2595,625
2004;Niedernsill <50615>;2437,875
2004;Piesendorf <50616>;3579,625
2004;Rauris <50617>;3068,5
2004;Saalbach-Hinterglemm <50618>;2926,375
2004;Saalfelden am Steinernen Meer <50619>;15420,25
2004;St. Martin bei Lofer <50620>;1150,375
2004;Stuhlfelden <50621>;1566
2004;Taxenbach <50622>;2848,375
2004;Unken <50623>;1918,25
2004;Uttendorf <50624>;2856,5
2004;Viehhofen <50625>;618,5
2004;Wald im Pinzgau <50626>;1165,75
2004;Weißbach bei Lofer <50627>;396,125
2004;Zell am See <50628>;9819
2005;Salzburg <50101>;145745,5
2005;Abtenau <50201>;5776,75
2005;Adnet <50202>;3428,25
2005;Annaberg-Lungötz <50203>;2274,375
2005;Golling an der Salzach <50204>;4006,625
2005;Hallein <50205>;18898
2005;Krispl <50206>;858,5
2005;Kuchl <50207>;6549,5
2005;Oberalm <50208>;3972,125
2005;Puch bei Hallein <50209>;4165,875
2005;Rußbach am Paß Gschütt <50210>;813
2005;St. Koloman <50211>;1568
2005;Scheffau am Tennengebirge <50212>;1312,125
2005;Bad Vigaun <50213>;1866,375
2005;Anif <50301>;4040,125
2005;Anthering <50302>;3229,125
2005;Bergheim <50303>;4842,5
2005;Berndorf bei Salzburg <50304>;1608,125
2005;Bürmoos <50305>;4577,125
2005;Dorfbeuern <50306>;1374,125
2005;Ebenau <50307>;1326,5
2005;Elixhausen <50308>;2743,875
2005;Elsbethen <50309>;5074,5
2005;Eugendorf <50310>;6408
2005;Faistenau <50311>;2847,5
2005;Fuschl am See <50312>;1372,25
2005;Göming <50313>;619
2005;Grödig <50314>;6833,25
2005;Großgmain <50315>;2393
2005;Hallwang <50316>;3779,875
2005;Henndorf am Wallersee <50317>;4771,125
2005;Hintersee <50318>;455,125
2005;Hof bei Salzburg <50319>;3427,875
2005;Köstendorf <50320>;2522,875
2005;Koppl <50321>;3111
2005;Lamprechtshausen <50322>;3278,25
2005;Mattsee <50323>;2968,375
2005;Neumarkt am Wallersee <50324>;5560
2005;Nußdorf am Haunsberg <50325>;2190,875
2005;Oberndorf bei Salzburg <50326>;5548,875
2005;Obertrum am See <50327>;4328,125
